"COUNTRY","year","radius_km","value","year.lag","value.lag","diff_yoy","diff_yoy_absolute"
"Turkey",2020,50,0.0668383661499385,2020,0.144574508541202,-0.537689134658963,-0.0777361423912639
"Turkey",2020,200,0.0385969544479259,2020,0.0668383661499385,-0.422532945204833,-0.0282414117020125
"Turkmenistan",2005,50,0.0608043556761472,NA,NA,NA,NA
"Turkmenistan",2006,50,0.0372821004227594,2005,0.0608043556761472,-0.386851484434284,-0.0235222552533877
"Turkmenistan",2007,50,0.0461273672015871,2006,0.0372821004227594,0.237252372546798,0.00884526677882764
"Turkmenistan",2008,50,0.0562378216374099,2007,0.0461273672015871,0.219185595215913,0.0101104544358228
"Turkmenistan",2009,50,0.0397069442096388,2008,0.0562378216374099,-0.293945905912803,-0.0165308774277711
"Turkmenistan",2010,50,0.0404575296276569,2009,0.0397069442096388,0.0189031272226644,0.000750585418018042
"Turkmenistan",2011,50,0.0558779914513154,2010,0.0404575296276569,0.381151839115679,0.0154204618236585
"Turkmenistan",2012,50,0.0459468504407183,2011,0.0558779914513154,-0.177729026270562,-0.00993114101059708
"Turkmenistan",2013,50,0.0642350853103466,2012,0.0459468504407183,0.398030217397039,0.0182882348696283
"Turkmenistan",2014,50,0.0764989241573458,2013,0.0642350853103466,0.190921188751403,0.0122638388469991
"Turkmenistan",2015,50,0.0704755307842515,2014,0.0764989241573458,-0.0787382755959434,-0.00602339337309427
"Turkmenistan",2016,50,0.0772869571341712,2015,0.0704755307842515,0.0966495218144816,0.00681142634991969
"Turkmenistan",2017,50,0.0822882431823736,2016,0.0772869571341712,0.0647106087967738,0.00500128604820238
"Turkmenistan",2018,50,0.0796058890047606,2017,0.0822882431823736,-0.0325970524327289,-0.00268235417761298
"Turkmenistan",2019,50,0.0937813421561285,2018,0.0796058890047606,0.178070408214651,0.0141754531513679
"Turkmenistan",2020,2,0.143452433337058,2019,0.0937813421561285,0.529647902652499,0.0496710911809298
"Turkmenistan",2020,20,0.143452433337058,2020,0.143452433337058,0,0
"Turkmenistan",2020,50,0.0696605830170333,2020,0.143452433337058,-0.514399432644286,-0.073791850320025
"Turkmenistan",2020,200,0.0985750149830494,2020,0.0696605830170333,0.415075939846009,0.0289144319660161
"United Arab Emirates",2005,50,0.211611193679577,NA,NA,NA,NA
"United Arab Emirates",2006,50,0.237358152603866,2005,0.211611193679577,0.121671063220197,0.0257469589242891
"United Arab Emirates",2007,50,0.202077739832295,2006,0.237358152603866,-0.148637880707015,-0.0352804127715709
"United Arab Emirates",2008,50,0.187275465060138,2007,0.202077739832295,-0.0732503975175172,-0.014802274772157
"United Arab Emirates",2009,50,0.148363371738627,2008,0.187275465060138,-0.207779985002392,-0.0389120933215115
"United Arab Emirates",2010,50,0.204909463243852,2009,0.148363371738627,0.381132424011252,0.0565460915052253
"United Arab Emirates",2011,50,0.161426252522415,2010,0.204909463243852,-0.212206942681268,-0.0434832107214375
"United Arab Emirates",2012,50,0.147417795065909,2011,0.161426252522415,-0.086779301616756,-0.0140084574565052
"United Arab Emirates",2013,50,0.138965850977078,2012,0.147417795065909,-0.057333268924915,-0.00845194408883179
"United Arab Emirates",2014,50,0.171655338951703,2013,0.138965850977078,0.235233963918356,0.0326894879746255
"United Arab Emirates",2015,50,0.180347942672443,2014,0.171655338951703,0.050639868085815,0.0086926037207401
"United Arab Emirates",2016,50,0.207971593333384,2015,0.180347942672443,0.153168648622251,0.0276236506609412
"United Arab Emirates",2017,50,0.195642359417833,2016,0.207971593333384,-0.0592832594006603,-0.0123292339155517
"United Arab Emirates",2018,50,0.209919181570735,2017,0.195642359417833,0.0729740849342945,0.0142768221529027
"United Arab Emirates",2019,50,0.178710023103735,2018,0.209919181570735,-0.148672256786998,-0.0312091584670008
"United Arab Emirates",2020,2,0.0933006527434502,2019,0.178710023103735,-0.477921545064696,-0.0854093703602843
"United Arab Emirates",2020,20,0.0933006527434502,2020,0.0933006527434502,0,0
"United Arab Emirates",2020,50,0.131494051702897,2020,0.0933006527434502,0.409358325332062,0.038193398959447
"United Arab Emirates",2020,200,0.10294047565708,2020,0.131494051702897,-0.217147282907768,-0.0285535760458177
"USA",2005,50,0.0978338655749841,NA,NA,NA,NA
"USA",2006,50,0.0935494859669421,2005,0.0978338655749841,-0.0437923982954376,-0.00428437960804201
"USA",2007,50,0.0855362814747437,2006,0.0935494859669421,-0.0856573866694477,-0.00801320449219843
"USA",2008,50,0.0795292350514241,2007,0.0855362814747437,-0.0702280520002876,-0.00600704642331953
"USA",2009,50,0.0516142909094617,2008,0.0795292350514241,-0.351002296500306,-0.0279149441419625
"USA",2010,50,0.0610702665459922,2009,0.0516142909094617,0.183204602250907,0.00945597563653051
"USA",2011,50,0.0427724983378753,2010,0.0610702665459922,-0.299618279778372,-0.0182977682081168
"USA",2012,50,0.0334158141253411,2011,0.0427724983378753,-0.218754680603935,-0.00935668421253424
"USA",2013,50,0.039349062503732,2012,0.0334158141253411,0.177558097376757,0.00593324837839092
"USA",2014,50,0.027943648256731,2013,0.039349062503732,-0.289852248599805,-0.011405414247001
"USA",2015,50,0.0268492931779068,2014,0.027943648256731,-0.0391629277884514,-0.00109435507882424
"USA",2016,50,0.0234762317639623,2015,0.0268492931779068,-0.125629430599687,-0.0033730614139445
"USA",2017,50,0.0216123958262985,2016,0.0234762317639623,-0.079392466235783,-0.00186383593766379
"USA",2018,50,0.0234436221655547,2017,0.0216123958262985,0.0847303720500964,0.00183122633925622
"USA",2019,50,0.030437195302051,2018,0.0234436221655547,0.298314530370302,0.00699357313649626
"USA",2020,2,0.00609015378491134,2019,0.030437195302051,-0.799910808979796,-0.0243470415171396
"USA",2020,20,0.0071372099848193,2020,0.00609015378491134,0.171926069010294,0.00104705619990797
"USA",2020,50,0.0190836074224834,2020,0.0071372099848193,1.67381896610494,0.0119463974376641
"USA",2020,200,-0.00543442564961534,2020,0.0190836074224834,-1.28476930641597,-0.0245180330720987
"Uzbekistan",2005,50,0.191640592415062,NA,NA,NA,NA
"Uzbekistan",2006,50,0.153264594741228,2005,0.191640592415062,-0.200249838461771,-0.0383759976738342
"Uzbekistan",2007,50,0.199719558120738,2006,0.153264594741228,0.303103032099132,0.0464549633795108
"Uzbekistan",2008,50,0.186935419769794,2007,0.199719558120738,-0.0640104478061003,-0.0127841383509449
"Uzbekistan",2009,50,0.188651700279936,2008,0.186935419769794,0.00918114133884297,0.00171628051014242
"Uzbekistan",2010,50,0.179253119508466,2009,0.188651700279936,-0.0498197512003513,-0.00939858077146966
"Uzbekistan",2011,50,0.194335188748289,2010,0.179253119508466,0.0841383920189467,0.0150820692398224
"Uzbekistan",2012,50,0.185738048487517,2011,0.194335188748289,-0.0442387213357809,-0.00859714026077193
"Uzbekistan",2013,50,0.225433016757634,2012,0.185738048487517,0.213714791306128,0.0396949682701171
"Uzbekistan",2014,50,0.229259834606943,2013,0.225433016757634,0.0169754098328177,0.0038268178493093
"Uzbekistan",2015,50,0.218020822669201,2014,0.229259834606943,-0.0490230308200771,-0.011239011937742
"Uzbekistan",2016,50,0.193561420059309,2015,0.218020822669201,-0.112188378662365,-0.0244594026098927
"Uzbekistan",2017,50,0.177990881321029,2016,0.193561420059309,-0.0804423667356259,-0.0155705387382794
"Uzbekistan",2018,50,0.17222855451443,2017,0.177990881321029,-0.0323742809959254,-0.00576232680659941
"Uzbekistan",2019,50,0.217829388649257,2018,0.17222855451443,0.264769301834943,0.045600834134827
"Uzbekistan",2020,2,0.312395642721845,2019,0.217829388649257,0.434129915430542,0.0945662540725885
"Uzbekistan",2020,20,0.286235950996343,2020,0.312395642721845,-0.0837389775912947,-0.0261596917255027
"Uzbekistan",2020,50,0.186143455402014,2020,0.286235950996343,-0.349685269253991,-0.100092495594328
"Uzbekistan",2020,200,0.0911649087545458,2020,0.186143455402014,-0.510243814064498,-0.0949785466474686
"Venezuela",2005,50,0.0476657921532789,NA,NA,NA,NA
"Venezuela",2006,50,0.0504336170400103,2005,0.0476657921532789,0.0580673216933208,0.00276782488673141
"Venezuela",2007,50,0.0374200344343387,2006,0.0504336170400103,-0.258033894244538,-0.0130135826056716
"Venezuela",2008,50,0.0455506222519043,2007,0.0374200344343387,0.217279004161056,0.00813058781756554
"Venezuela",2009,50,0.0491720574818597,2008,0.0455506222519043,0.079503529280636,0.00362143522995546
"Venezuela",2010,50,0.0574077121892682,2009,0.0491720574818597,0.167486477669696,0.00823565470740849
