"COUNTRY","year","radius_km","value","year.lag","value.lag","diff_yoy","diff_yoy_absolute"
"Puerto Rico",2006,50,0.0302967152124325,2005,0.0266921229390271,0.135043296542556,0.00360459227340539
"Puerto Rico",2007,50,0.0184325378998651,2006,0.0302967152124325,-0.391599459854938,-0.0118641773125674
"Puerto Rico",2008,50,0.0126246719673847,2007,0.0184325378998651,-0.315087697854284,-0.00580786593248033
"Puerto Rico",2009,50,0.0152578192426271,2008,0.0126246719673847,0.208571540080011,0.00263314727524238
"Puerto Rico",2010,50,0.00613183149348453,2009,0.0152578192426271,-0.598118748428118,-0.00912598774914257
"Puerto Rico",2011,50,0.016689440089779,2010,0.00613183149348453,1.7217708294027,0.0105576085962944
"Puerto Rico",2012,50,-0.000397074014670322,2011,0.016689440089779,-1.02379193145692,-0.0170865141044493
"Puerto Rico",2013,50,0.00928713616945451,2012,-0.000397074014670322,-24.3889295857482,0.00968421018412483
"Puerto Rico",2014,50,0.0106231574040771,2013,0.00928713616945451,0.143857181616089,0.00133602123462257
"Puerto Rico",2015,50,0.0054301767508219,2014,0.0106231574040771,-0.488835894614737,-0.00519298065325518
"Puerto Rico",2016,50,0.00518966933581409,2015,0.0054301767508219,-0.0442908999180188,-0.000240507415007805
"Puerto Rico",2017,50,0.00796120216782151,2016,0.00518966933581409,0.534048058299394,0.00277153283200742
"Puerto Rico",2018,50,0.00403150305160836,2017,0.00796120216782151,-0.493606246063773,-0.00392969911621315
"Puerto Rico",2019,50,0.00917746248809314,2018,0.00403150305160836,1.27643694438773,0.00514595943648478
"Puerto Rico",2020,2,-0.00174605899527883,2019,0.00917746248809314,-1.19025509475459,-0.010923521483372
"Puerto Rico",2020,20,0.0230958491133956,2020,-0.00174605899527883,-14.2274162418592,0.0248419081086744
"Puerto Rico",2020,50,0.00791672543133506,2020,0.0230958491133956,-0.657223019060019,-0.0151791236820605
"Puerto Rico",2020,200,-0.0134235193268245,2020,0.00791672543133506,-2.69558985507987,-0.0213402447581596
"Qatar",2005,50,0.188446634041152,NA,NA,NA,NA
"Qatar",2006,50,0.240569515898771,2005,0.188446634041152,0.276592267741097,0.0521228818576188
"Qatar",2007,50,0.241453825980462,2006,0.240569515898771,0.00367590248659369,0.000884310081690931
"Qatar",2008,50,0.224313245226806,2007,0.241453825980462,-0.0709890625425132,-0.0171405807536561
"Qatar",2009,50,0.17719332166529,2008,0.224313245226806,-0.210063046049165,-0.047119923561516
"Qatar",2010,50,0.238173032415277,2009,0.17719332166529,0.344142263246103,0.0609797107499875
"Qatar",2011,50,0.19190490720433,2010,0.238173032415277,-0.1942626532557,-0.0462681252109475
"Qatar",2012,50,0.16913800948125,2011,0.19190490720433,-0.11863634992324,-0.0227668977230797
"Qatar",2013,50,0.177628841814493,2012,0.16913800948125,0.0502006164036401,0.00849083233324346
"Qatar",2014,50,0.193358488466334,2013,0.177628841814493,0.0885534493788321,0.0157296466518403
"Qatar",2015,50,0.228574150094073,2014,0.193358488466334,0.182126276984579,0.0352156616277391
"Qatar",2016,50,0.24000715699589,2015,0.228574150094073,0.0500188096384111,0.011433006901817
"Qatar",2017,50,0.248644689945001,2016,0.24000715699589,0.0359886474104587,0.00863753294911168
"Qatar",2018,50,0.26857554456624,2017,0.248644689945001,0.0801579741181966,0.0199308546212384
"Qatar",2019,50,0.218977099894559,2018,0.26857554456624,-0.184672229751165,-0.0495984446716809
"Qatar",2020,2,0.20665167898617,2019,0.218977099894559,-0.0562863464459244,-0.012325420908389
"Qatar",2020,20,0.212166727896322,2020,0.20665167898617,0.0266876559494168,0.00551504891015223
"Qatar",2020,50,0.170590344483844,2020,0.212166727896322,-0.195960902186301,-0.0415763834124787
"Qatar",2020,200,0.237532237602397,2020,0.170590344483844,0.392413142262536,0.0669418931185536
"Russia",2005,50,0.0735624141151047,NA,NA,NA,NA
"Russia",2006,50,0.0732627410915252,2005,0.0735624141151047,-0.00407372470281586,-0.000299673023579472
"Russia",2007,50,0.0762688883221026,2006,0.0732627410915252,0.0410324154650706,0.00300614723057736
"Russia",2008,50,0.0961702489236791,2007,0.0762688883221026,0.260936812367425,0.0199013606015765
"Russia",2009,50,0.0797124886016801,2008,0.0961702489236791,-0.171131514228064,-0.016457760321999
"Russia",2010,50,0.0724606129292497,2009,0.0797124886016801,-0.0909754017173863,-0.00725187567243042
"Russia",2011,50,0.0721326290419243,2010,0.0724606129292497,-0.00452637473058028,-0.000327983887325314
"Russia",2012,50,0.0842209472617682,2011,0.0721326290419243,0.167584606029235,0.0120883182198439
"Russia",2013,50,0.0907873630025178,2012,0.0842209472617682,0.0779665386609866,0.00656641574074956
"Russia",2014,50,0.0753019632723695,2013,0.0907873630025178,-0.170567788489669,-0.0154853997301482
"Russia",2015,50,0.0573702790470633,2014,0.0753019632723695,-0.238130368001784,-0.0179316842253062
"Russia",2016,50,0.0716059459986359,2015,0.0573702790470633,0.248136616869066,0.0142356669515726
"Russia",2017,50,0.0561176567486134,2016,0.0716059459986359,-0.216298926493026,-0.0154882892500225
"Russia",2018,50,0.0521670907559256,2017,0.0561176567486134,-0.0703979143388842,-0.00395056599268779
"Russia",2019,50,0.0686881396052462,2018,0.0521670907559256,0.316694847458865,0.0165210488493206
"Russia",2020,2,0.159476210951413,2019,0.0686881396052462,1.32174305299183,0.0907880713461668
